path,text_hash,label,nll_small,nll_large,score_raw,y_score,pred,src,kind
/content/nlp_project/repos/ghostbuster/data/wp/human/242.txt,9baeacd9d3e2f4d0bbc6f31e9d2e021783e0847f,0,2.774867,3.001658,-0.226790,0.049518,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/claude/logprobs/745-davinci.txt,0907a18668d52f36ae6ef581d49289b2b45392f4,1,3.911082,4.156296,-0.245214,0.031095,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/831-davinci.txt,b8c394595cf2c51b0804c0fa0b7934e3274860eb,0,3.966219,4.214052,-0.247833,0.028475,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt/logprobs/340-ada.txt,5e037aaf1ba466d721edaf0269a32f93f8c0fec1,1,3.915183,4.154020,-0.238837,0.037472,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/459.txt,5a3878bcdf0c834ed6e5e289ca93791fcd0d15ef,0,2.593672,2.783104,-0.189432,0.086877,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/253-davinci.txt,b333c73983b0ce0af5c554392b9faae4c2995100,1,3.929771,4.177829,-0.248058,0.028250,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/201-davinci.txt,698de8fa26f1896f21a0252457395a9dd7ce0b8d,0,3.874992,4.095477,-0.220485,0.055824,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/126-ada.txt,2d693ebdc56320c0e6ecdb80e1ac9255a46cabb3,0,3.966394,4.179191,-0.212798,0.063511,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/223-ada.txt,c36095bb9f373771f285fc889b337fdbce02c6b3,1,3.949772,4.211967,-0.262195,0.014113,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/571-davinci.txt,bdcd12d066a4005bd901c9cde6d220c6d82dae3d,1,3.880468,4.134719,-0.254251,0.022058,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/logprobs/818-ada.txt,1fabc5c7505f7f19d0bb30af0b7773361c90aac1,1,3.927273,4.164341,-0.237068,0.039240,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/765-ada.txt,1b9cc5c2c9ca2e15a0e9c53b924b0e4015e025a6,0,3.839248,4.080952,-0.241704,0.034604,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt/856.txt,d2d6663c119d1e10506a5170ec35604614da385e,1,2.912755,3.015306,-0.102551,0.173758,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/claude/736.txt,c0f3ba6b96aedc6fc9d5d9e74da8a5c4f8bfd273,1,2.302746,2.419508,-0.116761,0.159547,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/818-ada.txt,2e2e455a3d6ee92b24bbe2adad558c93156f92d7,0,3.941535,4.172459,-0.230923,0.045385,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/667.txt,0abce62f9885dabd5dd334b11a9aaec275411ba6,1,2.487745,2.442198,0.045547,0.321856,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/692-ada.txt,3b9118119dbfa1a70d729871823b8685bebe12e1,1,3.888001,4.119435,-0.231434,0.044875,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/claude/logprobs/110-ada.txt,897e4c28371572bd1f3ec03b6116333a64016076,1,3.868395,4.107324,-0.238929,0.037380,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/402.txt,9e285c4d47a74801deae4e25c41e0b8ca2b2bf83,1,2.775284,2.783381,-0.008097,0.268212,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/612.txt,8984d513d5d97d77dc506be57ed9e0f00ded75a7,1,2.916896,3.028159,-0.111264,0.165045,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/949-ada.txt,fe3e69ede1e2972995bba5787b5136bf02e10c52,0,3.818924,4.053055,-0.234131,0.042178,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/claude/logprobs/895-ada.txt,20ab18ca2f24f3221a01b34277669f947a0c24e1,1,3.893318,4.109289,-0.215971,0.060337,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/863-davinci.txt,2ea8619bdd9d612aa91f2acf4acef9d34cff131e,1,3.897878,4.171807,-0.273930,0.002379,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/732-ada.txt,a7f897437cd3e080e13ded4c2d62234de95c31f6,0,3.830173,4.059364,-0.229191,0.047117,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/claude/logprobs/485-davinci.txt,aded3ad61e1e8107da83de612a2bfb243ecd62d1,1,3.983968,4.203532,-0.219565,0.056744,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/918-davinci.txt,5247881687176959ddc70449184f245c6c0b35e3,1,3.881271,4.153907,-0.272636,0.003672,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/267-ada.txt,9cd1e230b0f93c89d82f6caef663316f3e377719,1,4.084381,4.334391,-0.250010,0.026299,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/877-ada.txt,9739ec9bfbe2263d5f1da9b3503bd1fc2208c274,0,3.910107,4.133698,-0.223591,0.052718,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/517-davinci.txt,9c4bb9aed3bcfa7a52c012970f19af38ebbbd1a5,0,3.991173,4.182232,-0.191059,0.085249,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/969.txt,ba3820414c9e52224b6ffd6a5c4359229654d64e,0,3.048833,3.268782,-0.219949,0.056360,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/323-davinci.txt,ef58fbb0b45fbe3edbf4b27df593f08ea2490ecd,1,3.953536,4.209914,-0.256378,0.019931,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/146-davinci.txt,a74e6e69294a2a44fc6a881d38ff4c292f5853f6,0,3.794472,4.032675,-0.238204,0.038105,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/696-davinci.txt,76b009f27a5b486d1b1086dec41599944f5c1f35,1,3.907172,4.148160,-0.240988,0.035320,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/logprobs/539-davinci.txt,6b4252b11de21ed771d189c2d100e2004d68f42e,1,3.958195,4.195825,-0.237630,0.038679,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/logprobs/483-ada.txt,d564982d6b5a6e2bdba2f519c650e106abb06e01,1,3.969849,4.231945,-0.262096,0.014213,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/266-ada.txt,5b79c23c3a5fc8424d3af1b5f3df7ebefa629838,1,4.036823,4.260559,-0.223736,0.052572,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt/21.txt,7c89a06c56c4e16cc32ffd10fab2762c4740a2c6,1,3.053271,3.096375,-0.043103,0.233205,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/249.txt,a0054f4c0a3710fc75888b81f4153eb19b495bf4,1,2.870192,2.861083,0.009109,0.285418,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/claude/759.txt,856f0735e5c0b87ad6b788cba231efdafc657ae9,1,2.611783,2.737102,-0.125318,0.150990,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/330.txt,98c89e72d1071b93055b00c7ebb2bc6516fd9435,1,2.560579,2.607561,-0.046982,0.229327,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/54.txt,dde558e87de5d70d2572ce3b755a9b41e4fed617,1,2.796228,2.887759,-0.091531,0.184778,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/540-davinci.txt,0a3837a79076413381a7486c65fcb84ac0a9ad75,1,3.831083,4.111990,-0.280907,-0.004598,0,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/324-ada.txt,546205d4b8044fa5247a643c7f5ed25a15c67bae,0,3.827865,4.046364,-0.218499,0.057809,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/logprobs/770-ada.txt,3c6f7f950b3aed4f559175dd99caeeb6c930cea6,1,3.916243,4.144350,-0.228107,0.048201,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/358-ada.txt,146cd6c11b84415c4d118a4398d74ff0530a5ea8,1,3.901492,4.129401,-0.227909,0.048399,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/394.txt,4b021b0f982bd1d735f476c2afe5dad6346a49ba,1,2.719486,2.774976,-0.055490,0.220819,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/456-davinci.txt,a9b060952dd1451bfa60357da601181d94e67eda,0,3.931564,4.152049,-0.220485,0.055823,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/13-davinci.txt,31f86e7a28d159ff00eca8d4dc81c319fad95b54,0,3.981866,4.214585,-0.232719,0.043589,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/192-davinci.txt,d87350423cd1eef36c4f057a20012a83d2cc6c55,0,3.981372,4.164108,-0.182736,0.093573,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/473.txt,7481898feb67f187e130bcf5117cc3ebd0f9c829,1,3.170139,3.239583,-0.069444,0.206864,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/467-ada.txt,2776d3a0b6d961e6cc3e56f010f8d1cf912f3306,0,3.818292,4.056561,-0.238269,0.038040,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/550-ada.txt,9cff78042d008d03ac60863843f6eaf87e3f241f,0,3.926163,4.132148,-0.205985,0.070324,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt/logprobs/561-ada.txt,c49c663482bbe68846d2320de146d79fd12b75ab,1,3.992624,4.228306,-0.235682,0.040627,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/41.txt,74fe78b8f311535ec15af1ad9b08d38e0847e919,0,3.628768,3.739805,-0.111037,0.165271,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/467-ada.txt,69bdd8f972e7c115531738654732863726d1bd2d,1,3.872522,4.124420,-0.251898,0.024411,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/694-ada.txt,c46413ebcc80549d38096136f2c4b3b7918fceb0,0,3.881932,4.115817,-0.233885,0.042423,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/177.txt,4fcb10539483b0dd6b0a5e2c317752654c71e225,0,3.478063,3.667219,-0.189156,0.087153,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/131-davinci.txt,1f6ac57fcf69da046d0b0e24873616bafbc0e85c,0,3.857256,4.098326,-0.241070,0.035239,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/16-davinci.txt,8093d06ef589d2fc80b8d8c1c57b72dbf28786e4,1,3.878707,4.117849,-0.239142,0.037167,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/139.txt,aa432e92c36d47d4d21a6a66fee026f33b109cce,0,3.175426,3.449667,-0.274241,0.002067,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/241-ada.txt,7e0b0e7bc4f1eb430b5e31d370e117c6ed9987cc,0,3.857591,4.090421,-0.232830,0.043478,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt/260.txt,9c3a0b9cce563307ac3e5a1b167016c480c8a7db,1,2.928616,2.913498,0.015118,0.291427,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/472-davinci.txt,15451be4e7d173a7e8b1053a084509700b9729d1,0,3.919639,4.154436,-0.234796,0.041512,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/669-davinci.txt,0fe5bf41342857f2a91f7dabe57ed16324eea220,0,3.909708,4.168276,-0.258568,0.017741,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/269-davinci.txt,d952c68f09563e456e8a9bb0b5ebb8a37151423d,0,3.810258,4.067012,-0.256754,0.019554,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/577.txt,18ea19e2f66d8931307df4088c9e8d3df4fb42f5,1,2.361725,2.395630,-0.033905,0.242404,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/533.txt,1862028963494686908ddcc192c1d086b9dead80,1,2.687931,2.653448,0.034483,0.310791,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/671-davinci.txt,58080782c6c92e39abd4546b1402e8e01e34b91b,0,3.990364,4.203631,-0.213266,0.063042,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/83-ada.txt,996fddbab0409ffb14f323207bab25b22dba94a5,1,3.937429,4.184426,-0.246997,0.029312,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/684-ada.txt,99a7d070e6500eccdc8cb8b57c99926c2b798be1,0,4.083611,4.306666,-0.223055,0.053254,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/836-davinci.txt,c7c64e94cd727d3914e39ce567738405150ccce3,0,3.931140,4.156469,-0.225328,0.050980,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/339-davinci.txt,55ee92f46de3d20df7f863d4fb37ae68f4b34eaf,0,3.812993,4.044525,-0.231532,0.044777,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/641-ada.txt,1db0b825e4ea8a5ad86fe4d6a0858751aafac92b,0,3.918627,4.143427,-0.224801,0.051508,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/13.txt,8b78c2423531bbe23c9143ed9e5f2a36d2461c2d,1,2.903892,3.041863,-0.137972,0.138337,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/logprobs/746-davinci.txt,de4230f4f671a0360f48329042dd8ab81897cbba,1,3.846833,4.099068,-0.252235,0.024074,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/896.txt,37548ec95bd4494df74a3a547198b9093722aaae,1,2.840704,2.908269,-0.067566,0.208743,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/claude/498.txt,e6dd61ef44ff130de1aeeeade58bba1e8b7f11f6,1,2.475060,2.687260,-0.212200,0.064109,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/89-davinci.txt,b4de9f4c534cc5963a211f462e286587e3596c35,1,3.962609,4.220532,-0.257922,0.018386,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt/547.txt,89a0a069baaef0e8dc650889d8338fdf6c856daa,1,2.979196,3.051128,-0.071932,0.204376,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/826-ada.txt,5e5c23924eeec0ed4bbe0af786948db014a87d3d,0,3.837737,4.101795,-0.264058,0.012250,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/556.txt,11043d14b64b92cf4a7dd1d2a18b6860f30ccb1f,1,2.726490,2.698013,0.028477,0.304785,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/719-davinci.txt,e59cf8a356b0221dab0634c588924fadb5481135,1,3.845968,4.107220,-0.261252,0.015057,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/164-davinci.txt,ef042b5927c27a9d916cee8e97df6462537f7502,0,3.916641,4.111707,-0.195066,0.081243,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/336.txt,108973a0c53f57d0df75128ee51cd0729669d32e,1,3.036772,3.073659,-0.036887,0.239421,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/1.txt,7c378d39926b860f8563593accaa76f6106c327f,0,3.556947,3.664802,-0.107855,0.168454,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/776-ada.txt,f07bd1b5304d845e6b94b3732029d8323e38dbbf,0,3.873441,4.096718,-0.223277,0.053032,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/698-ada.txt,546f841129abb47ae72bec05c7e07dcd36867744,0,3.835496,4.081813,-0.246318,0.029991,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/840-davinci.txt,ef138e5f879c9cb72d2ae03d2202e4cebc7075fc,0,4.136330,4.304611,-0.168281,0.108028,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/425-davinci.txt,4428f78bb47728bddded6f7f8e457fcd5580925e,0,3.819564,4.050599,-0.231035,0.045274,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/787-ada.txt,6792cc173e291e12a51548595f0a5236ff2d9d60,1,3.909925,4.167627,-0.257702,0.018606,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/claude/logprobs/198-ada.txt,32bf768e8b5adfe887012541b7794c78ae374546,1,3.888505,4.125462,-0.236957,0.039351,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/325-davinci.txt,cb442036134f7e095da0a7746e4993f67281169f,0,3.787053,4.027187,-0.240134,0.036175,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt/583.txt,7862bc421dd568a1140f1484c3b3aa4690857dde,1,2.957495,3.075810,-0.118315,0.157994,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/486.txt,6680b2a83be548664b932085d6d1e8fdb137aaf7,0,3.241549,3.444836,-0.203286,0.073022,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/777-ada.txt,c46ef24b4bc45dae77942f4274f83bde8eb1f7a2,0,3.883350,4.098691,-0.215341,0.060968,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/619.txt,b1dab861ee05e3032cd2369809f14ff8d8cd2146,0,2.980643,3.264415,-0.283773,-0.007464,0,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/479.txt,c54829d307c2adedc5ed6a4c963856e36d5b7c57,1,3.134354,3.258220,-0.123866,0.152442,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/362-ada.txt,01110c29a149fb3d7d172cf8d9c1b94f7cc13f73,0,3.804225,4.075884,-0.271659,0.004650,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/logprobs/915-davinci.txt,6769facf9bcd26313c21c12e902e48bf2d847e4f,1,3.868204,4.103563,-0.235359,0.040950,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/572-davinci.txt,4aaa90c431df0024c776e74f9465f6ab4646ed3d,1,3.830274,4.106582,-0.276309,0.000000,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/89-ada.txt,0723e2d2f163f19c4bf87744935a98ead756b158,0,4.088560,4.306182,-0.217622,0.058687,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/855.txt,9e184436609a1f8b0223c504bd162b01dab45429,1,2.536212,2.520655,0.015558,0.291867,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/90-ada.txt,09598ae2629b43931df517940a02f38436f53ea0,0,3.883867,4.089026,-0.205159,0.071149,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/81-ada.txt,d45c16f784099f030a689a0e1b22ba9bde01b9e0,1,3.942966,4.183380,-0.240414,0.035895,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/632.txt,2bc85b9c47588bbc7be06bb3e9ad9633df57db8f,0,2.957714,3.194548,-0.236834,0.039475,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/claude/logprobs/956-ada.txt,56bdd6cb2667720c35cf0b6df3824b2a89908c7c,1,3.911196,4.167478,-0.256282,0.020026,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/92.txt,ad83b530f726922162f76bfda679d777a0ecb055,0,3.211275,3.397662,-0.186387,0.089922,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/720.txt,4945b0d163f8e19587fb4485c3c0f5a1d05550b9,0,3.127415,3.388285,-0.260870,0.015439,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/298-davinci.txt,44e9aecce69b91179b6c351fbedaadb99e9890e7,0,3.758322,3.992094,-0.233772,0.042537,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/536-ada.txt,f822918d6e70aa372bf40d4aebf724313e56f0ce,0,3.881403,4.106873,-0.225470,0.050839,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/592-ada.txt,a76c72fd1eb3a304516c4fe1ff083060bb64a3aa,0,3.953431,4.178064,-0.224633,0.051675,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt2/635.txt,b662e372c876fb1ec47cee61b9bc8a1b940d5e66,1,2.756745,2.875899,-0.119155,0.157154,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/204-ada.txt,853983a6cb9ccf81bf0643d582ac938c79cc1cbc,0,3.994420,4.200744,-0.206324,0.069984,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/621-davinci.txt,444edfd6d30e6f793ac492f14eef9f96218749f5,0,3.864512,4.114569,-0.250057,0.026252,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/823-davinci.txt,1810ee51c4e473104599120259a4458424693324,0,3.886050,4.112043,-0.225993,0.050315,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/967-davinci.txt,7aea942a71e57a8879b27eea7c7c56e7fbb98546,0,3.799417,4.028774,-0.229357,0.046952,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/human/logprobs/305-davinci.txt,5aa6b2e3ce5c620085b380c9c32808c7e9f3260d,0,3.898358,4.111714,-0.213356,0.062953,1,GB-wp,human
/content/nlp_project/repos/ghostbuster/data/wp/gpt_prompt1/643.txt,31dc59728039b62d10cfa95b02d518de3afbf7fc,1,3.161853,3.160776,0.001078,0.277386,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_writing/logprobs/615-davinci.txt,73ab9e444b421756946fed8644cb3efd419cd2dc,1,3.850776,4.111475,-0.260698,0.015610,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt/506.txt,bc7fd920f07976fecc09a9e4c447264b781972b7,1,2.736711,2.753337,-0.016626,0.259682,1,GB-wp,ai
/content/nlp_project/repos/ghostbuster/data/wp/gpt_semantic/logprobs/247-davinci.txt,7b16b04f2dec746eb57e7b37b29146620e191aff,1,3.963806,4.209505,-0.245699,0.030610,1,GB-wp,ai
